,year,month,day,Brazil,Côte d'Ivoire,Netherlands,Paraguay,Russia,South Korea,Spain,Sweden,United States,Italy,Sri Lanka,Thailand,United Kingdom,Afghanistan,Albania,American Samoa,Argentina,Australia,Austria,Azerbaijan,Bangladesh,Belarus,Belgium,Bolivia,Brunei,Cambodia,Cameroon,Canada,Chile,China,Colombia,Costa Rica,Cuba,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Fiji,Finland,France,French Guiana,Gabon,Georgia,Germany,Ghana,Greece,Guadeloupe,Guatemala,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kyrgyzstan,Laos,Latvia,Lebanon,Luxembourg,Macao,Malawi,Malaysia,Mali,Martinique,Mexico,Mongolia,Morocco,Mozambique,Myanmar,Namibia,Nepal,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Panama,Papua New Guinea,Peru,Philippines,Poland,Portugal,Reunion,Romania,Samoa,Senegal,Serbia,Slovakia,South Africa,Sudan,Suriname,Switzerland,Taiwan,Tajikistan,Tanzania,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Venezuela,Vietnam,"Virgin Islands, U.S.",Zimbabwe,Bulgaria,Wallis and Futuna,Algeria,Angola,Benin,Bosnia and Herzegovina,Botswana,Burkina Faso,Burundi,Chad,Croatia,Democratic Republic of the Congo,Ethiopia,Guinea,Isle of Man,Liberia,Lithuania,Mauritania,Palestina,Republic of Congo,Slovenia,Somalia,South Sudan,Syria,Togo,Tunisia,Yemen,Zambia,Bhutan,Central African Republic,Djibouti,Equatorial Guinea,Eritrea,Faroe Islands,Gambia,Guinea-Bissau,Madagascar,North Korea,Rwanda,Sierra Leone,Swaziland,São Tomé and Príncipe,Timor-Leste,Vanuatu,Solomon Islands,Saint Helena
109,2013,4,20,586323,2226,73574,15671,108586,32580,266658,20666,1769457,70411,1051,84211,398059,243,49,1,66269,22963,2596,1370,350,5637,13439,439,666,233,1142,65382,50562,5630,67995,9811,38,2028,4972,35394,19050,15356,7479,1159,83,2931,231163,863,247,327,21506,6019,5064,3650,9486,320,579,5753,2105,310,19980,702087,504,1686,180762,3884,1949,4043,1081,578,166,5402,5034,422,336,617,207318,223,5501,158111,1125,2707,861,193,1049,612,8,4112,3560,100,22579,6853,3931,2230,13987,28,11871,119322,5499,6905,433,1109,1,1652,2970,396,20759,760,300,11587,2734,12,547,256703,687,13676,2374,320,61823,1497,403,169,1074,0,451,154,498,259,341,166,20,5,618,173,50,13,345,25,471,73,616,95,333,14,8,159,22,831,231,443,15,1,17,10,2,2,16,0,70,19,104,19,13,2,20,16,0,0
110,2013,4,21,598075,2525,73933,19601,99617,33249,305900,20806,1733010,68640,976,83104,452444,227,72,0,74898,24015,2855,1568,524,5151,14426,535,688,295,1534,63988,52006,5322,70142,9536,33,1902,5670,38542,18891,14670,7585,1018,85,2763,267816,1084,167,308,20287,6672,5139,3640,9222,285,594,5546,1724,361,19751,705622,313,1493,190499,3471,1954,4606,816,561,142,4516,5323,324,241,642,203031,259,6178,164402,1013,2594,603,238,478,724,10,4479,3556,155,23424,7835,3528,2288,14236,66,10998,122779,5308,8652,364,982,4,1518,3080,275,19968,989,236,12899,2717,21,607,239282,628,12019,2418,444,62467,1398,432,218,797,0,403,221,448,250,291,218,16,4,461,122,71,6,465,23,308,83,434,168,269,12,2,97,20,1024,241,564,17,2,6,14,0,0,13,0,54,13,166,7,25,0,14,10,2,0
111,2013,4,22,607863,2211,68207,15483,99037,26278,261683,21252,1846334,61571,910,76248,409669,117,71,1,77407,22119,2346,1260,409,5202,12872,380,671,251,1143,63223,53555,4218,64633,8676,33,2115,4353,32027,19426,14261,6413,1200,101,2615,248638,627,322,231,20435,5420,4427,2979,8691,264,451,5187,1972,302,18190,638420,483,1261,154962,3158,1967,4164,822,598,180,4835,4467,374,219,591,189061,386,4686,149022,818,2782,820,281,350,490,7,3965,3062,104,20148,6808,3507,2087,13181,22,11157,125758,5001,8068,357,1088,2,921,2848,295,17159,637,235,12306,2471,14,588,224590,764,11977,2521,291,57506,1325,461,202,933,0,291,124,227,241,323,264,14,7,478,97,92,7,376,12,279,97,452,106,246,20,16,149,49,921,194,544,22,1,18,12,0,5,11,0,50,20,197,6,52,0,24,11,3,0
112,2013,4,23,604145,0,0,15456,7840,0,0,0,2743,53843,0,0,26089,210,71,0,17612,0,2182,1358,0,0,0,483,0,0,820,91,38919,2,1115,0,0,146,0,0,0,14481,0,0,0,0,900,421,405,233,4999,0,4188,0,0,0,0,0,2141,0,15483,0,345,1291,0,3189,1025,4044,876,479,0,0,4063,0,0,607,0,0,0,0,0,0,719,0,513,0,0,0,0,4,2939,0,4171,2374,0,0,511,0,8,0,396,1039,0,0,2632,318,18293,692,1,1325,0,12,726,236936,607,5845,98,376,58,0,0,231,799,0,0,127,0,187,258,0,5,9,488,104,34,0,0,0,0,0,385,140,299,13,4,116,0,785,174,598,0,1,9,6,0,0,0,0,47,0,193,0,16,0,0,0,0,0
113,2013,4,24,606837,0,0,15402,8082,0,3,0,2537,54750,0,0,28559,364,54,0,17577,0,2137,1654,0,0,0,491,0,0,1216,74,38991,0,1039,0,0,214,0,0,0,13870,0,0,0,0,1118,491,599,226,4390,0,4539,0,0,0,0,0,2096,0,15841,0,553,1203,0,3548,1216,4304,1009,564,0,0,4602,0,0,434,0,0,0,0,0,0,742,0,528,0,0,0,0,5,2827,0,4319,2939,0,0,520,0,9,0,384,962,0,0,2838,280,18156,712,5,1732,0,20,681,220575,573,5892,52,323,76,0,0,200,766,0,0,168,0,252,486,0,17,18,491,99,31,0,0,0,0,0,419,175,305,47,12,136,0,804,183,591,0,3,6,19,0,0,0,0,100,0,174,0,12,0,0,0,0,0
114,2013,4,25,622957,0,0,14929,7694,0,0,0,2284,61822,0,0,27463,309,101,0,17674,0,2472,1327,0,0,0,470,0,0,1016,76,40894,0,919,0,0,175,0,0,0,14257,0,0,0,0,1479,655,292,328,4390,0,4227,0,0,0,0,0,2208,0,14983,0,436,1584,1,2965,1065,4036,778,414,0,0,4075,0,0,425,0,0,0,0,0,0,1109,0,442,0,0,0,0,4,2022,0,3623,2245,0,0,390,0,10,0,412,1000,0,0,3069,337,17289,939,1,1512,0,21,646,248537,525,5996,70,389,54,0,0,131,729,0,0,154,0,244,336,0,1,5,446,84,40,0,0,0,0,0,616,238,348,17,19,110,0,751,207,476,0,3,33,9,0,0,0,0,66,0,153,0,21,0,0,0,0,0
115,2013,4,26,598926,0,0,16233,7974,0,0,0,2320,59275,0,0,27781,304,75,0,15910,0,2388,1386,0,0,0,429,0,0,1036,83,38913,0,871,0,0,232,0,0,0,15854,0,0,0,0,1620,554,339,196,4762,0,4809,0,0,0,0,0,2500,0,15636,0,455,1682,0,3799,1302,4065,891,571,0,0,4284,0,0,456,0,0,0,0,0,0,1200,0,398,0,0,0,0,1,1944,0,4319,2764,0,0,442,0,6,0,483,1215,0,0,3005,300,18525,989,1,1554,0,47,652,247198,491,6323,75,430,34,0,0,198,837,0,0,174,0,273,500,0,17,17,423,97,58,0,0,0,0,0,806,125,290,24,7,115,0,716,321,561,0,1,8,5,0,0,0,0,61,0,119,0,4,0,0,0,0,0
116,2013,4,27,602279,0,0,16486,8005,0,0,0,2415,66154,0,0,31164,430,93,0,16608,0,2816,1333,0,0,0,366,0,0,1749,85,36354,3,895,0,0,236,0,0,0,15251,0,0,0,0,2081,717,172,244,4259,0,4822,0,0,0,0,0,2330,0,16880,0,531,1370,0,3392,1096,4327,879,555,0,0,5012,0,0,339,0,0,0,0,0,0,763,0,470,0,0,0,0,0,2428,0,4954,2675,0,0,411,0,3,0,425,1051,0,0,3259,405,18212,653,1,1806,0,27,909,268290,580,6632,151,538,50,0,0,142,708,0,0,261,0,417,495,0,23,8,595,108,56,0,0,0,0,0,730,95,344,17,11,150,0,934,405,485,0,3,28,13,0,0,0,0,32,0,150,0,9,0,0,0,0,0
117,2013,4,28,629873,0,0,15809,7512,0,1,0,2348,69027,0,0,32212,302,67,0,18285,0,2811,1545,0,0,0,496,0,0,1190,95,37255,0,822,0,0,161,0,0,0,14968,0,0,0,0,2132,786,175,436,3929,0,5077,0,0,0,0,0,2047,0,15392,0,526,1217,0,3309,1061,4183,949,456,0,0,5212,0,0,217,0,0,0,0,0,0,666,0,625,0,0,0,0,2,2751,0,4784,2402,0,0,341,0,5,0,482,866,0,0,3073,323,17294,1106,2,1493,0,36,696,253616,660,6505,164,361,21,0,0,202,658,0,0,179,0,257,592,0,13,5,645,145,38,0,0,0,0,0,501,149,354,14,6,146,0,1095,361,483,0,1,26,18,0,0,0,0,121,0,146,0,9,0,0,0,0,0
118,2013,4,29,628254,0,0,16316,7327,0,0,0,2508,59265,0,0,29672,186,81,0,17456,0,2522,1283,0,0,0,437,0,0,972,76,39661,0,652,0,0,159,0,0,0,14104,0,0,0,0,2009,866,144,254,3941,0,4749,0,0,0,0,0,2115,0,14129,0,479,1423,0,2750,952,3611,871,543,0,0,3874,0,0,257,0,0,0,0,0,0,975,0,615,0,0,0,0,0,2162,0,5280,2263,0,0,489,0,23,0,352,870,0,0,3051,265,17190,951,2,1521,0,69,524,221488,596,6450,103,382,23,0,0,137,707,0,2,162,0,274,505,0,3,6,622,143,38,0,0,0,0,0,385,136,388,5,11,176,0,832,327,460,0,1,20,12,1,0,0,0,52,0,143,0,16,0,0,0,0,0
119,2013,4,30,622815,0,0,19148,7844,0,0,0,2465,55310,0,0,26825,255,53,0,18453,0,2635,1156,0,0,0,417,0,0,1305,70,40677,0,787,0,0,197,0,0,0,13566,0,0,0,0,1928,675,227,314,4001,0,4523,0,0,1,0,0,2136,0,15287,0,459,1760,0,2691,1010,4194,835,467,0,0,3784,0,0,420,0,0,0,0,0,0,1103,0,409,0,0,0,0,0,2216,0,4282,2508,0,0,490,0,18,0,458,890,0,0,3081,281,19792,665,1,1643,0,37,700,231031,679,7119,128,396,11,0,0,184,730,0,2,156,0,347,391,0,9,14,529,248,51,0,0,0,0,0,483,152,414,16,9,161,0,985,179,453,0,2,7,5,0,0,0,0,51,0,205,0,12,0,0,0,0,0
120,2013,5,1,644912,3253,72553,19595,105505,30794,304471,21243,1938458,68969,937,79260,379300,209,81,7,77271,21317,2649,1296,466,5546,15594,527,577,223,1276,68148,53057,5404,84088,9910,58,2381,5148,33778,22056,15211,8199,1319,105,2947,308874,1153,248,272,21938,7245,5118,3230,11075,197,818,7359,1979,297,19019,659850,640,1756,176576,2905,1997,4443,942,344,264,5658,4891,342,264,475,210897,686,5150,166133,1006,3535,1035,120,465,468,16,4093,4239,86,24186,6890,4716,2779,17031,18,13045,136290,5662,8421,341,923,4,2436,2873,312,21727,981,709,13964,3034,23,734,236402,706,13985,2640,495,74866,1439,364,221,876,0,333,208,908,266,400,153,21,9,561,298,44,7,309,22,389,268,453,219,352,30,16,176,110,1136,233,563,45,2,8,16,0,3,33,1,77,14,286,10,23,0,121,54,1,0
121,2013,5,2,703722,2257,74831,17643,106992,31025,274282,21323,1962926,66091,949,81328,390253,269,76,2,85069,23063,3365,1217,384,6210,15498,453,570,295,1004,69465,54021,4765,66562,9676,52,2505,4335,35009,19398,14976,6120,1271,111,3071,285585,1146,358,276,22761,5528,5232,2791,8867,140,497,5803,2377,223,19900,673267,714,1811,192585,3555,1945,4539,806,468,444,5830,5363,312,260,496,216753,327,4835,158680,938,3184,988,115,578,500,22,4081,3741,75,21010,7104,4438,2596,14243,30,11603,142615,6447,10134,432,1165,8,1536,3071,332,20768,811,725,14066,2812,58,598,273593,587,15016,2584,417,59507,1209,223,175,970,0,294,235,430,241,613,133,17,7,565,135,34,12,282,15,430,284,485,127,351,18,6,196,52,1349,248,579,36,1,19,7,0,10,21,0,39,15,160,6,7,0,86,44,0,0
122,2013,5,3,676186,2809,80583,17787,108466,30849,258454,24420,1904262,63761,1105,87535,386488,249,94,0,82734,24318,2882,1314,397,6693,15203,492,654,288,954,71246,54280,4798,66617,11124,64,2673,4686,36061,21132,15253,7407,1557,88,3648,282938,770,459,287,23955,6306,5786,3043,9583,138,586,6393,2590,247,19135,728958,397,2525,232818,3258,1920,4405,978,456,365,6747,6011,321,318,707,226320,384,4470,159104,1088,3736,1407,176,359,413,24,4309,3433,64,22664,8093,4337,3033,13389,19,11834,141191,6452,8582,366,1248,11,1394,3356,395,21147,1191,939,12926,3285,36,819,252961,697,15538,2669,402,59354,1320,210,200,733,0,487,224,399,313,418,200,35,13,601,137,48,5,320,16,433,194,866,90,385,18,18,194,59,1152,279,615,21,3,23,20,0,7,13,0,62,21,151,15,16,0,24,32,0,0
123,2013,5,4,2,0,0,0,0,0,2,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2013,5,5,726549,2076,84372,17097,107766,38441,313936,23376,1895728,77287,1016,89110,425603,297,113,0,84182,24986,3295,1696,315,6972,17341,586,787,291,1075,68933,60778,5322,71710,10732,64,2388,5674,37791,18671,17199,8130,1121,82,3060,300047,864,230,330,24674,6525,5702,3780,10489,257,505,5779,2122,264,22160,808733,392,1658,238506,3176,1945,4741,1351,364,302,5737,5855,360,217,452,311174,252,5486,165684,1316,3791,1181,119,318,513,26,4381,3427,61,23031,8086,4038,3295,14212,57,12552,143587,5907,8850,364,1003,11,1800,3276,380,22016,1032,451,13775,3020,26,754,290180,714,15035,3164,487,60239,1592,309,190,613,0,374,239,382,327,308,144,20,9,455,188,55,3,311,13,312,182,546,88,390,20,9,218,44,1169,244,450,19,2,13,23,0,7,5,0,42,13,146,5,24,0,25,42,0,0
125,2013,5,6,669383,1876,76884,16594,112122,28708,263795,22328,1911086,63800,1232,83178,450130,496,92,3,81831,23583,3081,1149,317,6926,15575,462,541,309,1352,68337,55858,4083,68507,9630,29,2206,4765,30268,18487,15958,7168,1290,81,3483,281238,473,441,324,25236,5928,5373,4054,10256,352,581,5219,2171,285,18916,693783,556,1688,232907,3304,1776,3939,1361,382,133,5240,5803,273,280,405,223773,232,4918,156918,938,3252,1033,176,455,518,19,3888,2869,192,21405,8065,3687,2783,13460,48,11791,138703,5060,9119,466,1005,11,1617,3755,409,21041,1237,477,13539,2757,25,715,233782,581,13730,2373,417,58738,1532,201,260,542,0,420,267,384,261,268,116,11,2,457,140,34,9,344,13,332,209,626,85,394,9,16,180,19,1257,317,679,6,2,9,27,0,2,10,2,66,10,153,53,3,0,31,35,1,0
126,2013,5,7,636239,1817,77511,16473,112777,27194,267680,23130,2014104,63302,962,81016,417131,372,74,2,80716,23913,2551,1411,342,6558,15066,486,819,278,855,68333,52670,4744,66594,9564,38,2229,4856,33430,18506,15592,7294,1142,67,3007,262608,401,243,367,24619,6286,5575,4220,10220,196,732,4696,2196,272,19286,703993,464,1551,173251,3171,1961,4719,1071,350,146,6283,5325,310,381,566,210173,390,4588,156745,963,3385,823,129,607,511,45,4069,2530,62,22091,8473,4105,3298,15558,27,11487,141901,5371,8571,422,901,12,1425,3401,356,22244,1018,756,12260,2566,73,619,238239,568,14343,2709,427,54402,1328,352,240,645,0,336,224,353,277,359,130,16,7,496,204,24,3,333,13,325,109,623,125,416,22,9,215,158,958,272,743,9,1,11,26,0,4,11,1,167,7,109,11,15,0,14,40,0,0
127,2013,5,8,631374,2158,82298,16835,116839,27047,271802,24596,1985954,66058,1006,82946,445656,383,95,0,78905,24082,2822,1450,399,6920,15786,850,699,278,1030,73763,53293,4539,66606,9445,44,2336,4604,36713,18318,17016,7528,1313,55,3619,289474,718,262,445,25642,6149,5501,3919,9601,134,803,5062,2133,268,19360,751755,483,1453,175492,3208,1929,3936,1097,436,159,5788,5283,739,238,476,209277,354,5282,163818,1023,3470,1145,86,716,506,31,4379,3245,96,21354,8295,4071,3093,16238,12,11771,132104,5438,8228,660,1064,8,1509,3616,412,22462,1059,902,12664,2427,33,757,246985,796,13716,2615,464,53108,1366,290,224,589,0,249,188,430,228,483,158,53,8,627,145,48,10,375,23,332,164,526,152,426,6,17,76,125,1161,237,627,24,1,29,1,0,2,24,0,161,17,139,19,21,0,37,42,0,0
128,2013,5,9,657275,1750,80585,16557,118570,26760,288147,23075,1983906,66517,907,88279,424635,265,146,3,79024,23966,2708,1468,297,7333,15512,714,673,314,1395,71590,57974,4635,64126,9975,62,2326,5001,33396,20875,16723,6697,1467,63,3151,293794,648,236,526,23733,5667,5348,3537,9618,176,671,4749,2172,331,18692,821588,705,1566,179854,2967,2083,3880,1308,389,126,6550,5237,623,409,594,200662,376,5001,162607,1021,3096,735,105,586,492,22,4028,3609,36,21486,7703,3860,3822,17919,14,11607,139980,5831,8340,415,1010,10,1990,3406,396,22681,764,747,12228,2759,27,672,238129,591,14604,2870,421,53643,1394,266,220,596,0,399,115,747,263,407,149,25,13,819,150,68,13,305,12,528,225,679,169,529,24,9,242,131,1171,422,575,9,2,6,10,0,6,21,0,83,26,80,9,13,0,19,30,1,0
129,2013,5,10,615680,2016,78192,16397,113343,28452,257581,22860,1915643,63587,1018,87483,404615,323,68,0,76935,24311,2919,1530,291,7296,15466,536,759,319,1096,70201,50220,4797,64592,10371,85,2481,5530,35485,17894,17177,7656,1366,95,3917,291442,864,214,469,24850,6159,6015,3987,10002,156,455,5063,2236,293,19260,801328,359,1679,183344,3874,1904,3854,987,591,220,6371,5243,582,356,634,211549,346,4938,166175,1104,2857,913,259,531,428,22,3767,3280,49,23016,7795,3675,3618,17759,25,12217,146865,5782,8093,457,1078,7,1327,3871,425,22243,933,806,12396,2650,29,940,260866,814,14668,3055,581,50613,1252,386,275,770,0,433,185,726,285,433,251,26,7,1048,164,113,5,303,6,569,219,578,188,402,59,15,267,184,999,338,663,4,0,31,16,0,5,17,1,40,2,101,6,14,0,31,41,1,0
130,2013,5,11,604581,2415,81649,17036,113270,36098,267513,24741,1850790,64833,1093,91659,470172,373,80,6,73076,24834,3000,1494,291,6761,16593,629,769,325,864,68867,48683,5462,66184,9298,35,2558,5794,39084,17932,15581,7944,1272,68,3723,288258,910,189,467,25472,6001,6021,4230,9485,79,624,4666,2009,259,20863,837220,1748,1992,212893,4025,2014,4239,1481,548,197,6074,5817,470,307,540,225101,293,5132,170709,1336,2592,1448,391,562,369,17,3874,3893,29,21551,7987,4452,7138,15113,22,11670,142607,5702,8509,514,1117,2,1429,3613,459,30608,764,1085,13121,2854,108,937,274383,613,13832,2685,515,48518,1572,515,218,681,0,550,244,867,326,421,179,47,2,908,209,57,30,328,8,587,430,639,80,551,23,10,256,302,913,221,632,9,0,28,16,0,4,14,1,35,8,145,3,36,0,37,37,1,0
131,2013,5,12,662191,1825,78919,17917,110008,37222,315007,23152,1803110,66383,1209,88916,510667,266,49,4,75044,23306,3167,1431,341,6428,15718,580,770,380,949,67557,51079,5232,68709,9716,38,2377,5267,37436,18834,14347,7601,1150,136,2869,314726,1239,146,409,23060,4981,5972,4663,9697,182,630,5072,1768,277,21514,772292,1425,1842,227910,3319,1960,3865,1578,547,150,4876,5882,413,446,393,207776,395,6302,171601,1316,2562,1017,198,484,469,21,3571,3516,110,21511,8251,3648,4984,16493,34,11593,145429,5177,8406,698,921,6,1792,3170,433,19717,637,807,14267,2511,37,643,283287,711,12848,2594,525,48631,1570,224,187,817,0,407,171,628,235,322,107,60,2,606,199,89,11,474,4,442,213,464,123,428,15,21,297,202,1133,311,537,7,1,12,18,0,6,11,0,21,13,93,12,7,0,43,17,0,0
132,2013,5,13,623988,1809,74763,18215,115949,27739,260662,22667,1936990,58212,995,82666,450130,348,60,8,81432,22536,2836,1370,434,7003,14814,494,617,296,759,74184,51356,4493,64521,10097,50,2159,5652,32669,17029,15370,6287,1189,93,3474,258929,634,178,298,21839,5131,5030,4077,9704,138,443,4391,2192,277,18937,737267,709,1820,184254,3365,2006,3195,1007,545,169,5604,4808,371,361,541,204020,388,5137,162736,1079,2110,904,149,675,371,14,3867,3118,48,18049,7781,4469,3939,15858,30,10944,171820,5341,8587,771,948,11,816,3156,254,19580,688,1332,12257,2338,32,650,220489,581,13186,2262,476,47025,1387,311,158,619,0,336,79,1059,183,414,136,7,10,432,171,52,19,460,1,353,236,635,147,497,14,10,301,171,857,356,589,3,2,28,21,0,5,16,0,22,25,97,25,32,0,37,27,0,0
133,2013,5,14,615587,2395,77304,17184,113992,24701,243089,25038,1935673,57139,790,79364,440305,305,56,4,75393,23949,2284,1265,326,7061,14389,499,605,267,1108,81260,50095,5143,63091,9029,23,2384,5411,36541,17596,15488,5954,1348,109,3713,233925,741,225,315,21555,5819,5013,3448,8991,236,641,4792,1774,270,18696,734635,421,1500,181353,2744,1735,4196,1026,455,146,5707,4531,391,286,465,203712,399,4109,149984,732,2388,951,116,569,488,12,3721,3030,137,19913,7582,3578,3313,13688,25,11141,146331,5113,7881,990,756,16,843,3497,357,20455,696,821,11524,2195,11,792,218949,845,13146,2580,444,48561,1186,273,160,641,0,250,113,675,228,502,93,11,8,502,237,40,12,353,6,414,342,646,256,571,26,14,233,100,804,300,567,15,2,26,16,0,2,6,0,62,18,170,14,52,0,23,20,1,1
134,2013,5,15,614633,1781,76724,18890,108313,23232,236607,22368,1909242,56301,953,76262,429573,443,100,4,77022,21445,2311,1225,342,5976,14517,421,575,211,735,68064,50633,4413,64706,9130,64,2238,4675,35266,16324,14173,6306,892,102,2821,233377,556,171,283,21042,6389,5010,3064,8346,166,537,4760,1869,321,16927,670666,514,1178,175392,2746,1745,3735,900,537,176,5109,4536,441,244,473,199163,224,4534,158534,629,2258,1123,79,676,396,14,4044,3315,124,19328,7946,3543,2804,12166,137,11482,135751,4688,9090,661,871,13,1118,2769,287,21468,662,789,12655,2138,17,651,221823,904,12072,2509,435,43911,1196,284,107,645,0,309,128,527,217,649,164,7,17,495,127,56,25,428,65,324,153,530,122,389,17,11,157,81,979,292,469,11,1,5,9,0,7,5,0,86,15,117,12,61,0,11,24,3,0
135,2013,5,16,686777,2066,77556,18318,115161,24830,248891,28789,1975442,64017,881,73488,423948,372,139,2,75189,23117,2330,1691,341,7260,14446,624,576,332,834,67407,50690,3998,64342,9239,86,2107,5601,35842,17249,13423,6719,1251,73,3871,231700,844,161,513,20987,5341,5537,3128,8231,152,625,4946,2506,390,16931,715943,487,1493,174556,3069,1802,3685,815,404,157,5659,4753,382,214,426,202791,255,3703,160950,876,2150,1032,129,664,496,19,3979,2716,140,21099,7746,3955,2791,13565,78,12599,139028,4969,8094,538,822,10,981,3013,280,19975,592,726,11336,2555,9,609,218125,817,11660,3126,348,44048,1653,208,138,651,0,320,95,427,249,446,80,9,28,570,197,36,29,315,61,277,125,609,92,377,11,14,213,88,694,427,509,16,1,4,19,2,5,6,0,30,27,110,4,44,6,13,16,0,0
136,2013,5,17,609864,2391,72250,17981,111199,33180,302404,23704,1923389,62296,892,77377,384023,275,115,2,71759,23309,2434,1371,587,6451,13543,660,610,263,793,68921,48322,4333,69948,10252,45,2332,4461,34409,17231,14231,7664,1104,95,3444,202562,962,120,316,21611,5386,5117,3803,10117,248,599,5458,2036,279,17880,740938,494,1878,178259,3762,2028,4080,834,437,147,6104,4947,352,270,676,210840,108,3747,168874,937,2416,971,194,409,373,23,3998,2865,73,20470,6545,4374,2682,14547,81,12317,137984,5129,7633,448,1038,7,745,2734,345,21747,903,719,11338,2683,12,733,247114,902,13270,2629,437,47034,1355,253,170,702,0,239,116,500,233,524,92,13,13,572,287,42,9,303,66,331,334,922,194,364,8,20,247,41,735,421,546,15,1,4,15,0,5,3,0,42,20,99,23,25,4,21,10,1,0
137,2013,5,18,120944,0,0,14328,1,0,0,0,1777253,1,0,0,1,0,0,5,13460,0,0,0,0,0,0,688,0,0,0,61523,0,0,67148,9968,82,0,0,37320,18461,0,6917,0,0,0,0,1004,0,0,0,0,0,3708,9240,125,388,4981,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3756,164692,0,0,0,0,0,0,0,0,3597,0,0,0,0,0,12275,0,12539,0,0,0,0,0,11,0,0,0,0,0,483,0,0,0,0,1,0,0,61,7,44309,0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2013,5,19,373518,1702,30307,15781,30101,3325,133085,14368,1909374,30005,71,8293,230040,235,32,1,41800,3428,1030,561,105,2093,6206,517,81,21,495,62475,26178,517,71410,9387,37,666,2016,40913,21151,6558,7596,397,14,1238,132585,595,68,101,7960,1959,2042,3674,9520,185,455,5427,618,103,5088,91082,170,643,25518,1315,638,1284,436,103,14,1813,2613,284,30,138,30041,180,3987,160023,103,1161,499,35,340,57,3,848,3477,36,8074,3367,1602,1002,12818,4,12656,13545,2000,4636,198,329,8,626,1356,151,6903,298,686,6706,303,2,163,102051,202,4462,1190,151,46947,219,319,86,219,0,99,74,263,153,262,68,14,3,289,90,14,17,167,29,117,90,195,90,172,8,1,122,40,304,195,219,2,0,1,7,0,5,6,0,6,2,27,3,11,0,2,3,0,0
139,2013,5,20,614637,2569,72723,17406,108681,26374,258699,22724,2026410,64627,868,69243,443023,522,59,3,77397,21978,2509,1408,465,6531,15180,499,590,197,1074,66089,51707,4480,65527,9891,111,1870,5084,34259,17683,15315,6466,1111,81,2966,311996,760,172,240,21011,5115,5026,3645,9079,225,400,5140,1765,236,16379,739172,695,1526,195119,3304,1972,3577,838,553,165,5252,4967,461,222,447,211434,379,4522,159689,939,2153,988,194,548,199,62,3781,2732,40,19539,7419,3979,2855,13640,22,11905,131119,4749,8839,487,872,5,992,2900,377,20328,729,746,13742,2459,17,676,248231,729,12366,2450,477,60621,1023,225,208,626,0,222,175,526,289,677,222,6,23,719,137,78,44,331,75,311,229,724,163,441,14,15,257,59,684,288,530,22,2,2,16,0,16,27,0,83,35,159,14,37,4,18,5,0,0
140,2013,5,21,609527,2561,70938,17407,106276,24971,251375,23247,769313,62433,855,71639,431955,340,133,0,78437,21793,2630,1153,357,5972,14582,622,725,249,673,17506,59834,3906,65599,8954,0,2142,4914,0,16757,14832,6210,1321,41,3007,260125,654,173,302,20512,4946,5067,0,9203,129,0,4440,1977,289,20381,730185,467,1311,196683,3177,1872,3586,851,557,226,6040,5032,326,222,432,220081,445,4571,137853,1173,2185,1140,272,580,162,42,3434,3648,55,17873,8389,3837,2507,14367,26,12227,136874,4903,7653,580,851,20,897,2739,298,21288,911,578,13181,2310,14,613,241769,1025,11789,2070,454,52735,1248,0,161,619,0,230,152,340,352,715,89,13,23,636,209,46,46,366,74,303,134,839,109,425,8,16,274,29,704,268,424,13,2,9,8,0,1,3,0,58,39,102,10,96,9,9,10,0,0
